date,location,src,value
2020-04-14,San Francisco,indexed_average_person,0.0
2020-04-15,San Francisco,indexed_average_person,0.0
2020-04-16,San Francisco,indexed_average_person,0.0
2020-04-17,San Francisco,indexed_average_person,0.0
2020-04-18,San Francisco,indexed_average_person,0.0
2020-04-19,San Francisco,indexed_average_person,0.0
2020-04-21,San Francisco,indexed_average_person,0.0
2020-04-22,San Francisco,indexed_average_person,0.0
2020-04-23,San Francisco,indexed_average_person,0.0
2020-04-24,San Francisco,indexed_average_person,0.0
2020-04-25,San Francisco,indexed_average_person,0.0
2020-04-26,San Francisco,indexed_average_person,0.0
2020-04-27,San Francisco,indexed_average_person,0.0
2020-04-28,San Francisco,indexed_average_person,0.0
2020-04-29,San Francisco,indexed_average_person,0.0
2020-04-30,San Francisco,indexed_average_person,0.0
2020-05-01,San Francisco,indexed_average_person,1.0
2020-05-02,San Francisco,indexed_average_person,1.0
2020-05-03,San Francisco,indexed_average_person,1.0
2020-05-04,San Francisco,indexed_average_person,0.0
2020-05-05,San Francisco,indexed_average_person,0.0
2020-05-06,San Francisco,indexed_average_person,0.0
2020-05-07,San Francisco,indexed_average_person,0.0
2020-05-08,San Francisco,indexed_average_person,0.0
2020-05-09,San Francisco,indexed_average_person,0.0
2020-05-10,San Francisco,indexed_average_person,0.0
2020-05-11,San Francisco,indexed_average_person,0.0
2020-05-12,San Francisco,indexed_average_person,0.0
2020-05-13,San Francisco,indexed_average_person,0.0
2020-05-14,San Francisco,indexed_average_person,0.0
2020-05-15,San Francisco,indexed_average_person,4.0
2020-05-16,San Francisco,indexed_average_person,2.0
2020-05-17,San Francisco,indexed_average_person,0.0
2020-05-18,San Francisco,indexed_average_person,0.0
2020-05-19,San Francisco,indexed_average_person,1.0
2020-05-20,San Francisco,indexed_average_person,1.0
2020-05-21,San Francisco,indexed_average_person,3.0
2020-05-22,San Francisco,indexed_average_person,8.0
2020-05-23,San Francisco,indexed_average_person,4.0
2020-05-24,San Francisco,indexed_average_person,4.0
2020-05-25,San Francisco,indexed_average_person,2.0
2020-05-26,San Francisco,indexed_average_person,4.0
2020-05-27,San Francisco,indexed_average_person,2.0
2020-05-28,San Francisco,indexed_average_person,4.0
2020-05-30,San Francisco,indexed_average_person,1.0
2020-05-31,San Francisco,indexed_average_person,1.0
2020-06-01,San Francisco,indexed_average_person,3.0
2020-06-02,San Francisco,indexed_average_person,6.0
2020-06-03,San Francisco,indexed_average_person,5.0
2020-06-04,San Francisco,indexed_average_person,9.0
2020-06-05,San Francisco,indexed_average_person,13.0
2020-06-06,San Francisco,indexed_average_person,14.0
2020-06-07,San Francisco,indexed_average_person,2.0
2020-06-08,San Francisco,indexed_average_person,12.0
2020-06-09,San Francisco,indexed_average_person,2.0
2020-06-10,San Francisco,indexed_average_person,14.0
2020-06-11,San Francisco,indexed_average_person,12.0
2020-06-12,San Francisco,indexed_average_person,14.0
2020-06-13,San Francisco,indexed_average_person,21.0
2020-06-14,San Francisco,indexed_average_person,3.0
2020-06-15,San Francisco,indexed_average_person,8.0
2020-06-16,San Francisco,indexed_average_person,4.0
2020-06-17,San Francisco,indexed_average_person,12.0
2020-06-18,San Francisco,indexed_average_person,27.0
2020-06-19,San Francisco,indexed_average_person,42.0
2020-06-20,San Francisco,indexed_average_person,20.0
2020-06-21,San Francisco,indexed_average_person,3.0
2020-06-22,San Francisco,indexed_average_person,12.0
2020-06-23,San Francisco,indexed_average_person,14.0
2020-06-24,San Francisco,indexed_average_person,26.0
2020-06-25,San Francisco,indexed_average_person,14.0
2020-06-26,San Francisco,indexed_average_person,37.0
2020-06-27,San Francisco,indexed_average_person,38.0
2020-06-28,San Francisco,indexed_average_person,7.0
2020-06-29,San Francisco,indexed_average_person,19.0
2020-06-30,San Francisco,indexed_average_person,27.0
2020-07-01,San Francisco,indexed_average_person,27.0
2020-07-02,San Francisco,indexed_average_person,34.0
2020-07-03,San Francisco,indexed_average_person,37.0
2020-07-04,San Francisco,indexed_average_person,12.0
2020-07-05,San Francisco,indexed_average_person,9.0
2020-07-06,San Francisco,indexed_average_person,30.0
2020-07-07,San Francisco,indexed_average_person,22.0
2020-07-08,San Francisco,indexed_average_person,21.0
2020-07-09,San Francisco,indexed_average_person,24.0
2020-07-10,San Francisco,indexed_average_person,23.0
2020-07-11,San Francisco,indexed_average_person,32.0
2020-07-12,San Francisco,indexed_average_person,11.0
2020-07-13,San Francisco,indexed_average_person,13.0
2020-07-14,San Francisco,indexed_average_person,16.0
2020-07-15,San Francisco,indexed_average_person,11.0
2020-07-16,San Francisco,indexed_average_person,13.0
2020-07-17,San Francisco,indexed_average_person,12.0
2020-07-18,San Francisco,indexed_average_person,4.0
2020-07-19,San Francisco,indexed_average_person,8.0
2020-07-20,San Francisco,indexed_average_person,8.0
2020-07-21,San Francisco,indexed_average_person,9.0
2020-07-22,San Francisco,indexed_average_person,12.0
2020-07-23,San Francisco,indexed_average_person,9.0
2020-07-24,San Francisco,indexed_average_person,18.0
2020-07-25,San Francisco,indexed_average_person,11.0
2020-07-26,San Francisco,indexed_average_person,3.0
2020-07-27,San Francisco,indexed_average_person,11.0
2020-07-28,San Francisco,indexed_average_person,12.0
2020-07-29,San Francisco,indexed_average_person,13.0
2020-07-30,San Francisco,indexed_average_person,13.0
2020-07-31,San Francisco,indexed_average_person,26.0
2020-08-01,San Francisco,indexed_average_person,19.0
2020-08-02,San Francisco,indexed_average_person,2.0
2020-08-03,San Francisco,indexed_average_person,14.0
2020-08-04,San Francisco,indexed_average_person,14.0
2020-08-05,San Francisco,indexed_average_person,19.0
2020-08-06,San Francisco,indexed_average_person,17.0
2020-08-07,San Francisco,indexed_average_person,22.0
2020-08-08,San Francisco,indexed_average_person,23.0
2020-08-09,San Francisco,indexed_average_person,7.0
2020-08-10,San Francisco,indexed_average_person,11.0
2020-08-11,San Francisco,indexed_average_person,15.0
2020-08-12,San Francisco,indexed_average_person,17.0
2020-08-13,San Francisco,indexed_average_person,20.0
2020-08-14,San Francisco,indexed_average_person,24.0
2020-08-15,San Francisco,indexed_average_person,29.0
2020-08-16,San Francisco,indexed_average_person,1.0
2020-08-17,San Francisco,indexed_average_person,9.0
2020-08-18,San Francisco,indexed_average_person,22.0
2020-08-19,San Francisco,indexed_average_person,12.0
2020-08-20,San Francisco,indexed_average_person,18.0
2020-08-21,San Francisco,indexed_average_person,32.0
2020-08-22,San Francisco,indexed_average_person,26.0
2020-08-23,San Francisco,indexed_average_person,6.0
2020-08-24,San Francisco,indexed_average_person,17.0
2020-08-25,San Francisco,indexed_average_person,17.0
2020-08-26,San Francisco,indexed_average_person,12.0
2020-08-27,San Francisco,indexed_average_person,19.0
2020-08-28,San Francisco,indexed_average_person,26.0
2020-08-29,San Francisco,indexed_average_person,32.0
2020-08-30,San Francisco,indexed_average_person,5.0
2020-08-31,San Francisco,indexed_average_person,16.0
2020-09-01,San Francisco,indexed_average_person,24.0
2020-09-02,San Francisco,indexed_average_person,28.0
2020-09-03,San Francisco,indexed_average_person,25.0
2020-09-04,San Francisco,indexed_average_person,37.0
2020-09-05,San Francisco,indexed_average_person,31.0
2020-09-06,San Francisco,indexed_average_person,30.0
2020-09-07,San Francisco,indexed_average_person,13.0
2020-09-08,San Francisco,indexed_average_person,17.0
2020-09-09,San Francisco,indexed_average_person,19.0
2020-09-10,San Francisco,indexed_average_person,15.0
2020-09-11,San Francisco,indexed_average_person,20.0
2020-09-12,San Francisco,indexed_average_person,18.0
2020-09-13,San Francisco,indexed_average_person,5.0
2020-09-14,San Francisco,indexed_average_person,22.0
2020-09-15,San Francisco,indexed_average_person,17.0
2020-09-16,San Francisco,indexed_average_person,29.0
2020-09-17,San Francisco,indexed_average_person,26.0
2020-09-18,San Francisco,indexed_average_person,44.0
2020-09-19,San Francisco,indexed_average_person,40.0
2020-09-20,San Francisco,indexed_average_person,22.0
2020-09-21,San Francisco,indexed_average_person,24.0
2020-09-22,San Francisco,indexed_average_person,16.0
2020-09-23,San Francisco,indexed_average_person,24.0
2020-09-24,San Francisco,indexed_average_person,26.0
2020-09-25,San Francisco,indexed_average_person,47.0
