date,location,src,value
2020-07-06,Miami,transit,53.55
2020-07-07,Miami,transit,56.18
2020-07-08,Miami,transit,55.24
2020-07-09,Miami,transit,55.44
2020-07-10,Miami,transit,55.83
2020-07-11,Miami,transit,49.9
2020-07-12,Miami,transit,44.94
2020-07-13,Miami,transit,56.1
2020-07-14,Miami,transit,56.45
2020-07-15,Miami,transit,53.37
2020-07-16,Miami,transit,54.38
2020-07-17,Miami,transit,53.38
2020-07-18,Miami,transit,43.49
2020-07-19,Miami,transit,43.74
2020-07-20,Miami,transit,53.98
2020-07-21,Miami,transit,51.69
2020-07-22,Miami,transit,49.86
2020-07-23,Miami,transit,51.94
2020-07-24,Miami,transit,54.64
2020-07-25,Miami,transit,50.45
2020-07-26,Miami,transit,45.14
2020-07-27,Miami,transit,56.41
2020-07-28,Miami,transit,56.45
2020-07-29,Miami,transit,57.35
2020-07-30,Miami,transit,56.59
2020-07-31,Miami,transit,56.3
2020-08-01,Miami,transit,40.02
2020-08-02,Miami,transit,36.29
2020-08-03,Miami,transit,54.26
2020-08-04,Miami,transit,55.27
2020-08-05,Miami,transit,54.73
2020-08-06,Miami,transit,55.69
2020-08-07,Miami,transit,60.71
2020-08-08,Miami,transit,54.6
2020-08-09,Miami,transit,47.35
2020-08-10,Miami,transit,58.55
2020-08-11,Miami,transit,56.8
2020-08-12,Miami,transit,56.92
2020-08-13,Miami,transit,59.96
2020-08-14,Miami,transit,61.64
2020-08-15,Miami,transit,53.97
2020-08-16,Miami,transit,47.82
2020-08-17,Miami,transit,58.07
2020-08-18,Miami,transit,59.64
2020-08-19,Miami,transit,53.55
2020-08-20,Miami,transit,55.24
2020-08-21,Miami,transit,60.64
2020-08-22,Miami,transit,55.24
2020-08-23,Miami,transit,46.74
2020-08-24,Miami,transit,56.59
2020-08-25,Miami,transit,57.67
2020-08-26,Miami,transit,58.37
2020-08-27,Miami,transit,57.5
2020-08-28,Miami,transit,59.98
2020-08-29,Miami,transit,54.86
2020-08-30,Miami,transit,46.07
2020-08-31,Miami,transit,54.45
2020-09-01,Miami,transit,57.87
2020-09-02,Miami,transit,56.74
2020-09-03,Miami,transit,57.19
2020-09-04,Miami,transit,62.26
2020-09-05,Miami,transit,56.59
2020-09-06,Miami,transit,46.55
2020-09-07,Miami,transit,51.07
2020-09-08,Miami,transit,57.74
2020-09-09,Miami,transit,54.81
2020-09-10,Miami,transit,56.76
2020-09-11,Miami,transit,60.39
2020-09-12,Miami,transit,46.98
2020-09-13,Miami,transit,47.02
2020-09-14,Miami,transit,59.17
2020-09-15,Miami,transit,60.37
2020-09-16,Miami,transit,60.5
2020-09-17,Miami,transit,64.97
2020-09-18,Miami,transit,65.62
2020-09-19,Miami,transit,59.95
2020-09-20,Miami,transit,51.4
2020-09-21,Miami,transit,55.49
2020-09-22,Miami,transit,63.48
2020-09-23,Miami,transit,61.51
2020-09-24,Miami,transit,58.92
2020-09-25,Miami,transit,62.75
2020-09-26,Miami,transit,58.28
2020-09-27,Miami,transit,52.4
2020-09-28,Miami,transit,62.66
2020-09-29,Miami,transit,61.93
2020-09-30,Miami,transit,61.36
2020-10-01,Miami,transit,61.81
2020-10-02,Miami,transit,61.36
2020-10-03,Miami,transit,55.47
2020-10-04,Miami,transit,51.17
2020-10-05,Miami,transit,63.49
2020-10-06,Miami,transit,65.66
2020-10-07,Miami,transit,67.72
2020-10-08,Miami,transit,66.54
2020-10-09,Miami,transit,67.64
2020-10-10,Miami,transit,59.74
2020-10-11,Miami,transit,54.48
2020-10-12,Miami,transit,65.4
2020-10-13,Miami,transit,64.57
2020-10-14,Miami,transit,64.93
2020-10-15,Miami,transit,64.67
2020-10-16,Miami,transit,63.27
2020-10-17,Miami,transit,61.69
2020-10-18,Miami,transit,53.27
2020-10-19,Miami,transit,64.82
2020-10-20,Miami,transit,62.96
2020-10-21,Miami,transit,56.02
2020-10-22,Miami,transit,63.89
2020-10-23,Miami,transit,70.31
2020-10-24,Miami,transit,60.15
2020-10-25,Miami,transit,51.38
2020-10-26,Miami,transit,70.16
2020-10-27,Miami,transit,67.81
2020-10-28,Miami,transit,67.07
2020-10-29,Miami,transit,68.25
2020-10-30,Miami,transit,71.6
2020-10-31,Miami,transit,63.25
2020-11-01,Miami,transit,56.31
2020-11-02,Miami,transit,67.27
2020-11-03,Miami,transit,65.77
2020-11-04,Miami,transit,62.88
2020-11-05,Miami,transit,62.0
2020-11-06,Miami,transit,65.11
2020-11-07,Miami,transit,52.98
2020-11-08,Miami,transit,37.87
2020-11-09,Miami,transit,46.88
2020-11-10,Miami,transit,65.29
2020-11-11,Miami,transit,64.24
2020-11-12,Miami,transit,58.33
2020-11-13,Miami,transit,70.34
2020-11-14,Miami,transit,63.49
2020-11-15,Miami,transit,54.99
2020-11-16,Miami,transit,67.75
2020-11-17,Miami,transit,67.29
2020-11-18,Miami,transit,66.01
2020-11-19,Miami,transit,67.97
2020-11-20,Miami,transit,70.13
2020-11-21,Miami,transit,64.49
2020-11-22,Miami,transit,56.53
2020-11-23,Miami,transit,72.34
2020-11-24,Miami,transit,72.2
2020-11-25,Miami,transit,67.83
2020-11-26,Miami,transit,45.26
2020-11-27,Miami,transit,61.98
2020-11-28,Miami,transit,62.1
2020-11-29,Miami,transit,57.44
2020-11-30,Miami,transit,71.55
2020-12-01,Miami,transit,69.09
2020-12-02,Miami,transit,68.5
2020-12-03,Miami,transit,68.37
2020-12-04,Miami,transit,71.09
2020-12-05,Miami,transit,66.53
2020-12-06,Miami,transit,57.34
2020-12-07,Miami,transit,66.73
2020-12-08,Miami,transit,68.3
2020-12-09,Miami,transit,69.04
2020-12-10,Miami,transit,69.72
2020-12-11,Miami,transit,70.15
2020-12-12,Miami,transit,68.98
2020-12-13,Miami,transit,62.51
2020-12-14,Miami,transit,75.34
2020-12-15,Miami,transit,74.28
2020-12-16,Miami,transit,74.95
2020-12-17,Miami,transit,75.77
2020-12-18,Miami,transit,78.03
2020-12-19,Miami,transit,69.02
2020-12-20,Miami,transit,64.24
2020-12-21,Miami,transit,77.76
2020-12-22,Miami,transit,79.3
2020-12-23,Miami,transit,74.89
2020-12-24,Miami,transit,62.0
2020-12-25,Miami,transit,42.63
2020-12-26,Miami,transit,64.94
2020-12-27,Miami,transit,62.84
2020-12-28,Miami,transit,76.52
2020-12-29,Miami,transit,78.09
2020-12-30,Miami,transit,78.95
2020-12-31,Miami,transit,72.19
2021-01-01,Miami,transit,65.45
2021-01-02,Miami,transit,75.57
2021-01-03,Miami,transit,70.8
2021-01-04,Miami,transit,83.58
2021-01-05,Miami,transit,80.65
2021-01-06,Miami,transit,75.75
2020-01-13,Miami,driving,100.0
2020-01-14,Miami,driving,103.67
2020-01-15,Miami,driving,105.71
2020-01-16,Miami,driving,109.05
2020-01-17,Miami,driving,126.28
2020-01-18,Miami,driving,114.06
2020-01-19,Miami,driving,86.67
2020-01-20,Miami,driving,98.67
2020-01-21,Miami,driving,104.95
2020-01-22,Miami,driving,102.79
2020-01-23,Miami,driving,110.12
2020-01-24,Miami,driving,122.63
2020-01-25,Miami,driving,112.8
2020-01-26,Miami,driving,82.05
2020-01-27,Miami,driving,98.52
2020-01-28,Miami,driving,103.55
2020-01-29,Miami,driving,105.18
2020-01-30,Miami,driving,115.25
2020-01-31,Miami,driving,132.65
2020-02-01,Miami,driving,123.52
2020-02-02,Miami,driving,93.24
2020-02-03,Miami,driving,105.8
2020-02-04,Miami,driving,103.92
2020-02-05,Miami,driving,105.71
2020-02-06,Miami,driving,110.33
2020-02-07,Miami,driving,121.0
2020-02-08,Miami,driving,116.08
2020-02-09,Miami,driving,87.7
2020-02-10,Miami,driving,103.16
2020-02-11,Miami,driving,107.83
2020-02-12,Miami,driving,111.9
2020-02-13,Miami,driving,120.02
2020-02-14,Miami,driving,138.38
2020-02-15,Miami,driving,117.0
2020-02-16,Miami,driving,90.57
2020-02-17,Miami,driving,104.36
2020-02-18,Miami,driving,112.82
2020-02-19,Miami,driving,111.72
2020-02-20,Miami,driving,115.98
2020-02-21,Miami,driving,127.54
2020-02-22,Miami,driving,120.1
2020-02-23,Miami,driving,91.06
2020-02-24,Miami,driving,103.89
2020-02-25,Miami,driving,108.66
2020-02-26,Miami,driving,112.37
2020-02-27,Miami,driving,115.4
2020-02-28,Miami,driving,132.62
2020-02-29,Miami,driving,123.35
2020-03-01,Miami,driving,91.71
2020-03-02,Miami,driving,106.56
2020-03-03,Miami,driving,109.8
2020-03-04,Miami,driving,116.1
2020-03-05,Miami,driving,117.09
2020-03-06,Miami,driving,130.25
2020-03-07,Miami,driving,127.61
2020-03-08,Miami,driving,90.81
2020-03-09,Miami,driving,109.35
2020-03-10,Miami,driving,113.46
2020-03-11,Miami,driving,113.02
2020-03-12,Miami,driving,110.28
2020-03-13,Miami,driving,117.29
2020-03-14,Miami,driving,105.91
2020-03-15,Miami,driving,77.24
2020-03-16,Miami,driving,85.86
2020-03-17,Miami,driving,78.31
2020-03-18,Miami,driving,70.17
2020-03-19,Miami,driving,65.71
2020-03-20,Miami,driving,66.75
2020-03-21,Miami,driving,51.9
2020-03-22,Miami,driving,38.06
2020-03-23,Miami,driving,48.02
2020-03-24,Miami,driving,47.5
2020-03-25,Miami,driving,46.64
2020-03-26,Miami,driving,46.47
2020-03-27,Miami,driving,48.99
2020-03-28,Miami,driving,40.88
2020-03-29,Miami,driving,31.97
2020-03-30,Miami,driving,43.07
2020-03-31,Miami,driving,43.64
2020-04-01,Miami,driving,43.46
2020-04-02,Miami,driving,43.88
2020-04-03,Miami,driving,45.85
2020-04-04,Miami,driving,39.06
2020-04-05,Miami,driving,29.34
2020-04-06,Miami,driving,40.3
2020-04-07,Miami,driving,42.04
2020-04-08,Miami,driving,43.01
2020-04-09,Miami,driving,44.03
2020-04-10,Miami,driving,48.19
2020-04-11,Miami,driving,41.19
2020-04-12,Miami,driving,29.54
2020-04-13,Miami,driving,44.05
2020-04-14,Miami,driving,45.11
2020-04-15,Miami,driving,47.84
2020-04-16,Miami,driving,47.83
2020-04-17,Miami,driving,53.96
2020-04-18,Miami,driving,47.99
2020-04-19,Miami,driving,38.23
2020-04-20,Miami,driving,50.13
2020-04-21,Miami,driving,49.59
2020-04-22,Miami,driving,50.99
2020-04-23,Miami,driving,51.98
2020-04-24,Miami,driving,57.55
2020-04-25,Miami,driving,52.13
2020-04-26,Miami,driving,37.02
2020-04-27,Miami,driving,52.7
2020-04-28,Miami,driving,54.19
2020-04-29,Miami,driving,55.54
2020-04-30,Miami,driving,54.8
2020-05-01,Miami,driving,67.47
2020-05-02,Miami,driving,60.66
2020-05-03,Miami,driving,47.81
2020-05-04,Miami,driving,59.8
2020-05-05,Miami,driving,64.16
2020-05-06,Miami,driving,63.57
2020-05-07,Miami,driving,65.91
2020-05-08,Miami,driving,75.27
2020-05-09,Miami,driving,71.41
2020-05-10,Miami,driving,47.23
2020-05-11,Miami,driving,47.23
2020-05-12,Miami,driving,47.23
2020-05-13,Miami,driving,68.91
2020-05-14,Miami,driving,68.58
2020-05-15,Miami,driving,74.54
2020-05-16,Miami,driving,73.5
2020-05-17,Miami,driving,57.91
2020-05-18,Miami,driving,69.7
2020-05-19,Miami,driving,76.04
2020-05-20,Miami,driving,77.29
2020-05-21,Miami,driving,79.36
2020-05-22,Miami,driving,93.68
2020-05-23,Miami,driving,84.72
2020-05-24,Miami,driving,57.88
2020-05-25,Miami,driving,58.19
2020-05-26,Miami,driving,77.23
2020-05-27,Miami,driving,82.65
2020-05-28,Miami,driving,88.04
2020-05-29,Miami,driving,98.59
2020-05-30,Miami,driving,94.11
2020-05-31,Miami,driving,71.82
2020-06-01,Miami,driving,82.94
2020-06-02,Miami,driving,83.78
2020-06-03,Miami,driving,82.39
2020-06-04,Miami,driving,86.52
2020-06-05,Miami,driving,101.01
2020-06-06,Miami,driving,96.18
2020-06-07,Miami,driving,74.53
2020-06-08,Miami,driving,89.29
2020-06-09,Miami,driving,94.45
2020-06-10,Miami,driving,95.81
2020-06-11,Miami,driving,98.12
2020-06-12,Miami,driving,113.23
2020-06-13,Miami,driving,106.59
2020-06-14,Miami,driving,79.29
2020-06-15,Miami,driving,92.59
2020-06-16,Miami,driving,98.78
2020-06-17,Miami,driving,96.92
2020-06-18,Miami,driving,98.88
2020-06-19,Miami,driving,114.05
2020-06-20,Miami,driving,108.76
2020-06-21,Miami,driving,76.51
2020-06-22,Miami,driving,96.36
2020-06-23,Miami,driving,100.43
2020-06-24,Miami,driving,101.3
2020-06-25,Miami,driving,103.71
2020-06-26,Miami,driving,116.21
2020-06-27,Miami,driving,106.99
2020-06-28,Miami,driving,81.54
2020-06-29,Miami,driving,95.33
2020-06-30,Miami,driving,99.24
2020-07-01,Miami,driving,100.04
2020-07-02,Miami,driving,105.0
2020-07-03,Miami,driving,105.31
2020-07-04,Miami,driving,82.19
2020-07-05,Miami,driving,71.17
2020-07-06,Miami,driving,92.11
2020-07-07,Miami,driving,95.39
2020-07-08,Miami,driving,95.31
2020-07-09,Miami,driving,98.72
2020-07-10,Miami,driving,109.3
2020-07-11,Miami,driving,95.52
2020-07-12,Miami,driving,74.19
2020-07-13,Miami,driving,91.42
2020-07-14,Miami,driving,93.22
2020-07-15,Miami,driving,94.85
2020-07-16,Miami,driving,97.03
2020-07-17,Miami,driving,104.61
2020-07-18,Miami,driving,90.81
2020-07-19,Miami,driving,76.76
2020-07-20,Miami,driving,90.99
2020-07-21,Miami,driving,92.16
2020-07-22,Miami,driving,90.87
2020-07-23,Miami,driving,92.74
2020-07-24,Miami,driving,108.71
2020-07-25,Miami,driving,99.95
2020-07-26,Miami,driving,78.59
2020-07-27,Miami,driving,92.87
2020-07-28,Miami,driving,95.6
2020-07-29,Miami,driving,97.55
2020-07-30,Miami,driving,100.41
2020-07-31,Miami,driving,108.59
2020-08-01,Miami,driving,75.7
2020-08-02,Miami,driving,60.35
2020-08-03,Miami,driving,92.66
2020-08-04,Miami,driving,97.16
2020-08-05,Miami,driving,97.03
2020-08-06,Miami,driving,100.66
2020-08-07,Miami,driving,113.93
2020-08-08,Miami,driving,107.32
2020-08-09,Miami,driving,83.57
2020-08-10,Miami,driving,97.42
2020-08-11,Miami,driving,99.25
2020-08-12,Miami,driving,100.89
2020-08-13,Miami,driving,104.32
2020-08-14,Miami,driving,115.68
2020-08-15,Miami,driving,106.34
2020-08-16,Miami,driving,83.7
2020-08-17,Miami,driving,97.24
2020-08-18,Miami,driving,101.83
2020-08-19,Miami,driving,97.43
2020-08-20,Miami,driving,100.04
2020-08-21,Miami,driving,114.85
2020-08-22,Miami,driving,107.65
2020-08-23,Miami,driving,81.74
2020-08-24,Miami,driving,91.22
2020-08-25,Miami,driving,96.05
2020-08-26,Miami,driving,97.88
2020-08-27,Miami,driving,99.75
2020-08-28,Miami,driving,113.83
2020-08-29,Miami,driving,105.47
2020-08-30,Miami,driving,79.07
2020-08-31,Miami,driving,91.73
2020-09-01,Miami,driving,96.62
2020-09-02,Miami,driving,97.23
2020-09-03,Miami,driving,101.47
2020-09-04,Miami,driving,119.09
2020-09-05,Miami,driving,108.8
2020-09-06,Miami,driving,85.3
2020-09-07,Miami,driving,82.44
2020-09-08,Miami,driving,95.28
2020-09-09,Miami,driving,95.62
2020-09-10,Miami,driving,100.55
2020-09-11,Miami,driving,115.13
2020-09-12,Miami,driving,98.3
2020-09-13,Miami,driving,79.38
2020-09-14,Miami,driving,94.73
2020-09-15,Miami,driving,99.2
2020-09-16,Miami,driving,100.16
2020-09-17,Miami,driving,102.68
2020-09-18,Miami,driving,117.54
2020-09-19,Miami,driving,111.31
2020-09-20,Miami,driving,81.3
2020-09-21,Miami,driving,88.12
2020-09-22,Miami,driving,95.77
2020-09-23,Miami,driving,96.69
2020-09-24,Miami,driving,98.92
2020-09-25,Miami,driving,112.86
2020-09-26,Miami,driving,107.32
2020-09-27,Miami,driving,81.75
2020-09-28,Miami,driving,91.89
2020-09-29,Miami,driving,94.92
2020-09-30,Miami,driving,94.46
2020-10-01,Miami,driving,97.86
2020-10-02,Miami,driving,112.25
2020-10-03,Miami,driving,101.83
2020-10-04,Miami,driving,78.75
2020-10-05,Miami,driving,92.63
2020-10-06,Miami,driving,95.54
2020-10-07,Miami,driving,97.78
2020-10-08,Miami,driving,102.36
2020-10-09,Miami,driving,116.29
2020-10-10,Miami,driving,108.14
2020-10-11,Miami,driving,81.63
2020-10-12,Miami,driving,92.85
2020-10-13,Miami,driving,95.88
2020-10-14,Miami,driving,98.29
2020-10-15,Miami,driving,102.63
2020-10-16,Miami,driving,113.26
2020-10-17,Miami,driving,110.96
2020-10-18,Miami,driving,82.45
2020-10-19,Miami,driving,92.25
2020-10-20,Miami,driving,95.79
2020-10-21,Miami,driving,91.6
2020-10-22,Miami,driving,101.15
2020-10-23,Miami,driving,118.38
2020-10-24,Miami,driving,108.45
2020-10-25,Miami,driving,77.31
2020-10-26,Miami,driving,96.04
2020-10-27,Miami,driving,99.55
2020-10-28,Miami,driving,101.58
2020-10-29,Miami,driving,106.63
2020-10-30,Miami,driving,122.17
2020-10-31,Miami,driving,115.32
2020-11-01,Miami,driving,80.76
2020-11-02,Miami,driving,92.25
2020-11-03,Miami,driving,96.24
2020-11-04,Miami,driving,87.86
2020-11-05,Miami,driving,93.15
2020-11-06,Miami,driving,107.08
2020-11-07,Miami,driving,93.78
2020-11-08,Miami,driving,56.76
2020-11-09,Miami,driving,67.86
2020-11-10,Miami,driving,92.77
2020-11-11,Miami,driving,95.45
2020-11-12,Miami,driving,87.74
2020-11-13,Miami,driving,111.46
2020-11-14,Miami,driving,104.48
2020-11-15,Miami,driving,79.78
2020-11-16,Miami,driving,91.91
2020-11-17,Miami,driving,94.36
2020-11-18,Miami,driving,96.37
2020-11-19,Miami,driving,99.07
2020-11-20,Miami,driving,114.67
2020-11-21,Miami,driving,106.64
2020-11-22,Miami,driving,79.21
2020-11-23,Miami,driving,99.2
2020-11-24,Miami,driving,104.59
2020-11-25,Miami,driving,109.97
2020-11-26,Miami,driving,64.66
2020-11-27,Miami,driving,92.93
2020-11-28,Miami,driving,94.46
2020-11-29,Miami,driving,76.09
2020-11-30,Miami,driving,92.75
2020-12-01,Miami,driving,96.63
2020-12-02,Miami,driving,96.56
2020-12-03,Miami,driving,98.5
2020-12-04,Miami,driving,112.6
2020-12-05,Miami,driving,107.07
2020-12-06,Miami,driving,79.18
2020-12-07,Miami,driving,92.06
2020-12-08,Miami,driving,95.98
2020-12-09,Miami,driving,98.25
2020-12-10,Miami,driving,100.09
2020-12-11,Miami,driving,115.38
2020-12-12,Miami,driving,109.4
2020-12-13,Miami,driving,83.6
2020-12-14,Miami,driving,97.25
2020-12-15,Miami,driving,100.95
2020-12-16,Miami,driving,103.69
2020-12-17,Miami,driving,108.21
2020-12-18,Miami,driving,122.3
2020-12-19,Miami,driving,114.33
2020-12-20,Miami,driving,89.88
2020-12-21,Miami,driving,110.11
2020-12-22,Miami,driving,115.62
2020-12-23,Miami,driving,120.58
2020-12-24,Miami,driving,97.99
2020-12-25,Miami,driving,58.91
2020-12-26,Miami,driving,95.71
2020-12-27,Miami,driving,83.35
2020-12-28,Miami,driving,102.16
2020-12-29,Miami,driving,109.22
2020-12-30,Miami,driving,116.01
2020-12-31,Miami,driving,113.2
2021-01-01,Miami,driving,85.21
2021-01-02,Miami,driving,106.69
2021-01-03,Miami,driving,86.64
2021-01-04,Miami,driving,100.68
2021-01-05,Miami,driving,104.79
2021-01-06,Miami,driving,100.6
2020-01-13,Miami,walking,100.0
2020-01-14,Miami,walking,100.61
2020-01-15,Miami,walking,103.83
2020-01-16,Miami,walking,107.84
2020-01-17,Miami,walking,124.99
2020-01-18,Miami,walking,141.41
2020-01-19,Miami,walking,105.45
2020-01-20,Miami,walking,102.91
2020-01-21,Miami,walking,96.86
2020-01-22,Miami,walking,94.17
2020-01-23,Miami,walking,96.7
2020-01-24,Miami,walking,123.5
2020-01-25,Miami,walking,138.25
2020-01-26,Miami,walking,97.93
2020-01-27,Miami,walking,96.35
2020-01-28,Miami,walking,99.55
2020-01-29,Miami,walking,102.21
2020-01-30,Miami,walking,115.51
2020-01-31,Miami,walking,145.54
2020-02-01,Miami,walking,159.48
2020-02-02,Miami,walking,115.57
2020-02-03,Miami,walking,104.41
2020-02-04,Miami,walking,96.78
2020-02-05,Miami,walking,99.04
2020-02-06,Miami,walking,105.68
2020-02-07,Miami,walking,120.96
2020-02-08,Miami,walking,143.15
2020-02-09,Miami,walking,107.92
2020-02-10,Miami,walking,97.65
2020-02-11,Miami,walking,98.78
2020-02-12,Miami,walking,104.17
2020-02-13,Miami,walking,114.73
2020-02-14,Miami,walking,141.2
2020-02-15,Miami,walking,130.54
2020-02-16,Miami,walking,108.55
2020-02-17,Miami,walking,109.71
2020-02-18,Miami,walking,106.25
2020-02-19,Miami,walking,107.9
2020-02-20,Miami,walking,113.79
2020-02-21,Miami,walking,131.9
2020-02-22,Miami,walking,144.38
2020-02-23,Miami,walking,109.76
2020-02-24,Miami,walking,104.56
2020-02-25,Miami,walking,104.12
2020-02-26,Miami,walking,99.97
2020-02-27,Miami,walking,110.02
2020-02-28,Miami,walking,134.95
2020-02-29,Miami,walking,151.28
2020-03-01,Miami,walking,111.77
2020-03-02,Miami,walking,115.71
2020-03-03,Miami,walking,113.76
2020-03-04,Miami,walking,120.0
2020-03-05,Miami,walking,125.68
2020-03-06,Miami,walking,147.03
2020-03-07,Miami,walking,164.7
2020-03-08,Miami,walking,123.7
2020-03-09,Miami,walking,132.75
2020-03-10,Miami,walking,136.22
2020-03-11,Miami,walking,137.97
2020-03-12,Miami,walking,137.47
2020-03-13,Miami,walking,152.82
2020-03-14,Miami,walking,157.06
2020-03-15,Miami,walking,111.25
2020-03-16,Miami,walking,100.81
2020-03-17,Miami,walking,87.74
2020-03-18,Miami,walking,73.52
2020-03-19,Miami,walking,66.45
2020-03-20,Miami,walking,64.51
2020-03-21,Miami,walking,53.68
2020-03-22,Miami,walking,39.41
2020-03-23,Miami,walking,47.11
2020-03-24,Miami,walking,46.3
2020-03-25,Miami,walking,44.52
2020-03-26,Miami,walking,45.26
2020-03-27,Miami,walking,46.86
2020-03-28,Miami,walking,42.06
2020-03-29,Miami,walking,34.4
2020-03-30,Miami,walking,42.66
2020-03-31,Miami,walking,42.38
2020-04-01,Miami,walking,42.52
2020-04-02,Miami,walking,41.97
2020-04-03,Miami,walking,44.83
2020-04-04,Miami,walking,41.3
2020-04-05,Miami,walking,31.65
2020-04-06,Miami,walking,39.26
2020-04-07,Miami,walking,42.15
2020-04-08,Miami,walking,43.49
2020-04-09,Miami,walking,43.66
2020-04-10,Miami,walking,46.77
2020-04-11,Miami,walking,42.03
2020-04-12,Miami,walking,31.83
2020-04-13,Miami,walking,43.41
2020-04-14,Miami,walking,43.72
2020-04-15,Miami,walking,44.19
2020-04-16,Miami,walking,44.48
2020-04-17,Miami,walking,49.2
2020-04-18,Miami,walking,46.57
2020-04-19,Miami,walking,39.45
2020-04-20,Miami,walking,47.65
2020-04-21,Miami,walking,47.21
2020-04-22,Miami,walking,47.92
2020-04-23,Miami,walking,48.64
2020-04-24,Miami,walking,51.83
2020-04-25,Miami,walking,49.63
2020-04-26,Miami,walking,34.59
2020-04-27,Miami,walking,49.81
2020-04-28,Miami,walking,50.57
2020-04-29,Miami,walking,51.8
2020-04-30,Miami,walking,49.2
2020-05-01,Miami,walking,63.46
2020-05-02,Miami,walking,58.84
2020-05-03,Miami,walking,46.77
2020-05-04,Miami,walking,57.05
2020-05-05,Miami,walking,59.34
2020-05-06,Miami,walking,58.13
2020-05-07,Miami,walking,59.86
2020-05-08,Miami,walking,68.89
2020-05-09,Miami,walking,67.48
2020-05-10,Miami,walking,41.76
2020-05-11,Miami,walking,41.76
2020-05-12,Miami,walking,41.76
2020-05-13,Miami,walking,64.78
2020-05-14,Miami,walking,62.72
2020-05-15,Miami,walking,67.05
2020-05-16,Miami,walking,71.64
2020-05-17,Miami,walking,57.27
2020-05-18,Miami,walking,62.23
2020-05-19,Miami,walking,69.21
2020-05-20,Miami,walking,71.4
2020-05-21,Miami,walking,73.94
2020-05-22,Miami,walking,88.98
2020-05-23,Miami,walking,83.29
2020-05-24,Miami,walking,54.37
2020-05-25,Miami,walking,53.27
2020-05-26,Miami,walking,69.92
2020-05-27,Miami,walking,77.12
2020-05-28,Miami,walking,83.95
2020-05-29,Miami,walking,95.85
2020-05-30,Miami,walking,97.22
2020-05-31,Miami,walking,74.04
2020-06-01,Miami,walking,77.97
2020-06-02,Miami,walking,79.22
2020-06-03,Miami,walking,76.18
2020-06-04,Miami,walking,79.91
2020-06-05,Miami,walking,96.61
2020-06-06,Miami,walking,98.92
2020-06-07,Miami,walking,74.22
2020-06-08,Miami,walking,84.45
2020-06-09,Miami,walking,90.74
2020-06-10,Miami,walking,92.15
2020-06-11,Miami,walking,96.63
2020-06-12,Miami,walking,113.8
2020-06-13,Miami,walking,116.91
2020-06-14,Miami,walking,84.8
2020-06-15,Miami,walking,89.19
2020-06-16,Miami,walking,97.64
2020-06-17,Miami,walking,93.82
2020-06-18,Miami,walking,95.27
2020-06-19,Miami,walking,115.85
2020-06-20,Miami,walking,120.16
2020-06-21,Miami,walking,81.64
2020-06-22,Miami,walking,95.98
2020-06-23,Miami,walking,99.77
2020-06-24,Miami,walking,100.61
2020-06-25,Miami,walking,104.41
2020-06-26,Miami,walking,120.28
2020-06-27,Miami,walking,119.75
2020-06-28,Miami,walking,88.14
2020-06-29,Miami,walking,94.35
2020-06-30,Miami,walking,96.88
2020-07-01,Miami,walking,97.09
2020-07-02,Miami,walking,102.05
2020-07-03,Miami,walking,107.23
2020-07-04,Miami,walking,88.31
2020-07-05,Miami,walking,71.27
2020-07-06,Miami,walking,89.57
2020-07-07,Miami,walking,94.24
2020-07-08,Miami,walking,93.0
2020-07-09,Miami,walking,96.71
2020-07-10,Miami,walking,106.87
2020-07-11,Miami,walking,99.52
2020-07-12,Miami,walking,77.86
2020-07-13,Miami,walking,89.52
2020-07-14,Miami,walking,90.33
2020-07-15,Miami,walking,91.06
2020-07-16,Miami,walking,94.4
2020-07-17,Miami,walking,102.25
2020-07-18,Miami,walking,92.81
2020-07-19,Miami,walking,79.34
2020-07-20,Miami,walking,87.22
2020-07-21,Miami,walking,85.96
2020-07-22,Miami,walking,84.3
2020-07-23,Miami,walking,87.53
2020-07-24,Miami,walking,106.21
2020-07-25,Miami,walking,105.11
2020-07-26,Miami,walking,80.96
2020-07-27,Miami,walking,88.63
2020-07-28,Miami,walking,90.72
2020-07-29,Miami,walking,93.29
2020-07-30,Miami,walking,97.06
2020-07-31,Miami,walking,107.01
2020-08-01,Miami,walking,78.08
2020-08-02,Miami,walking,59.84
2020-08-03,Miami,walking,84.26
2020-08-04,Miami,walking,91.67
2020-08-05,Miami,walking,90.56
2020-08-06,Miami,walking,95.32
2020-08-07,Miami,walking,111.79
2020-08-08,Miami,walking,114.34
2020-08-09,Miami,walking,87.01
2020-08-10,Miami,walking,94.2
2020-08-11,Miami,walking,95.5
2020-08-12,Miami,walking,96.32
2020-08-13,Miami,walking,103.03
2020-08-14,Miami,walking,116.92
2020-08-15,Miami,walking,114.17
2020-08-16,Miami,walking,90.75
2020-08-17,Miami,walking,95.49
2020-08-18,Miami,walking,99.97
2020-08-19,Miami,walking,92.53
2020-08-20,Miami,walking,97.56
2020-08-21,Miami,walking,115.29
2020-08-22,Miami,walking,116.9
2020-08-23,Miami,walking,86.73
2020-08-24,Miami,walking,85.71
2020-08-25,Miami,walking,92.58
2020-08-26,Miami,walking,93.35
2020-08-27,Miami,walking,99.46
2020-08-28,Miami,walking,114.55
2020-08-29,Miami,walking,117.89
2020-08-30,Miami,walking,79.88
2020-08-31,Miami,walking,85.75
