NAME,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,category
Alabama,1300672.0,1441176.0,1729554.0,1871494.0,1734159.0,1517037.0,1566957.0,1572101.0,1616301.0,1798444.0,1614407.0,1765576.0,1477323.0,1404141.0,1568514.0,1661617.0,1872508.0,1994634.0,1767398.0,1616719.0,1411694.0,1522354.0,1581002.0,1746591.0,2009714.0,1749858.0,1480108.0,1516488.0,1538020.0,1600145.0,1885477.0,2061926.0,1776564.0,1448599.0,1540883.0,1520153.0,1452322.0,1832866.0,2063474.0,1855555.0,1410974.0,1475638.0,1570039.0,1616803.0,2021416.0,2163534.0,1842091.0,1507392.0,1454580.0,1532866.0,1556048.0,1868830.0,2128111.0,1908770.0,1426679.0,1584532.0,1671929.0,1760517.0,1980539.0,2244506.0,1991587.0,1501382.0,1665336.0,1597163.0,1681017.0,1984654.0,2199410.0,1989797.0,1596875.0,1595332.0,1606732.0,1732825.0,1922050.0,1960589.0,1667534.0,1446808.0,1317172.0,1306999.0,1265279.0,1306562.0,1177529.0,893181.0,954458.0,1018250.0,1066418.0,1076007.0,1244240.0,1153203.0,899042.0,1011888.0,963999.0,1068916.0,1092447.0,1283542.0,1148077.0,739185.0,970380.0,922228.0,951783.0,1058328.0,1225498.0,1112630.0,654644.0,1023782.0,1088162.0,1201869.0,1189021.0,1332983.0,1232418.0,934797.0,1078299.0,1159882.0,1200490.0,1043156.0,1292204.0,1268932.0,1056336.0,1107451.0,1120505.0,1197850.0,1304636.0,1509324.0,1440243.0,1220708.0,1229694.0,1294705.0,1349810.0,1346709.0,1448017.0,1511659.0,1235307.0,1292282.0,1404327.0,1441725.0,1510995.0,1641788.0,1683147.0,1330322.0,1321427.0,1437184.0,1502610.0,1546724.0,1697100.0,1676745.0,1402146.0,1269201.0,1374528.0,1416273.0,1494123.0,1681056.0,1689426.0,1498553.0,1481157.0,1481952.0,1533876.0,1533135.0,1710365.0,1772607.0,1418142.0,1374457.0,1355849.0,1507516.0,1598914.0,1785859.0,1846792.0,1603394.0,1497113.0,1503901.0,1592058.0,1555510.0,1769264.0,1863313.0,1539399.0,1385549.0,1391231.0,1504326.0,1538704.0,1686603.0,1772316.0,1573374.0,1442130.0,1487444.0,1518818.0,1644736.0,1754298.0,1268171.0,1388923.0,1465166.0,1439217.0,1460468.0,1582994.0,1718247.0,1790305.0,1436061.0,1420026.0,1503603.0,1510423.0,1517565.0,1734605.0,1774362.0,1506300.0,1389315.0,1482216.0,1506958.0,1610187.0,1778210.0,1822036.0,1563858.0,1474503.0,1468972.0,1535796.0,1628079.0,1871274.0,1868921.0,1553261.0,1542463.0,1574819.0,1651679.0,1686669.0,1878406.0,1964203.0,1671793.0,1552472.0,1577408.0,1644819.0,1703131.0,1938093.0,1978081.0,1690182.0,1550281.0,1574576.0,1649330.0,1666772.0,1870961.0,1922046.0,1646702.0,1481536.0,1540779.0,1531210.0,1597376.0,1818813.0,1897142.0,1686596.0,1481854.0,1633853.0,1600482.0,1715356.0,2007152.0,2026088.0,1700687.0,1486599.0,1532214.0,1593029.0,1670267.0,1901730.0,1926444.0,1661961.0,1506783.0,1483565.0,1372945.0,1577104.0,1891692.0,1978439.0,1825389.0,1659824.0,1674803.0,1719290.0,1727620.0,2013903.0,2031513.0,1783769.0,1626851.0,1709158.0,1796303.0,1649877.0,2126990.0,2148706.0,1818646.0,1696602.0,1706741.0,1740858.0,1815826.0,1965423.0,1931798.0,1748001.0,1632428.0,1693678.0,1729411.0,1788402.0,2000932.0,2153028.0,1867732.0,1622836.0,1627285.0,1671856.0,1813200.0,1978832.0,1956772.0,1858730.0,1611078.0,1635177.0,1640566.0,1759420.0,visits_Food
Alaska,175497.0,151499.0,184125.0,191059.0,188762.0,162335.0,178630.0,170998.0,174510.0,186961.0,196601.0,179865.0,158268.0,169570.0,192856.0,190834.0,206765.0,234564.0,195249.0,193484.0,182347.0,191514.0,188020.0,202644.0,201649.0,190971.0,167878.0,178407.0,178463.0,185769.0,181147.0,235254.0,196161.0,145709.0,165028.0,174514.0,177295.0,190361.0,207065.0,194242.0,162190.0,175692.0,174787.0,185907.0,209386.0,223260.0,219737.0,170088.0,168421.0,171941.0,176547.0,195598.0,205311.0,202952.0,172070.0,161453.0,179348.0,174701.0,194620.0,237619.0,202120.0,181260.0,188044.0,195969.0,187999.0,203997.0,252724.0,222119.0,168793.0,180552.0,183985.0,187879.0,201028.0,197841.0,190688.0,158472.0,136654.0,146059.0,116819.0,126595.0,121708.0,101354.0,97693.0,108653.0,110057.0,121396.0,107130.0,120021.0,85176.0,93996.0,105244.0,106741.0,105443.0,100245.0,109427.0,92305.0,91399.0,104826.0,101109.0,107987.0,108716.0,113006.0,80298.0,87015.0,103374.0,109491.0,114894.0,118105.0,124918.0,109503.0,101245.0,120021.0,123422.0,122924.0,133273.0,151597.0,130371.0,124761.0,121481.0,139345.0,147059.0,153579.0,173650.0,143680.0,131600.0,146262.0,151236.0,148510.0,144859.0,178947.0,157363.0,128589.0,129753.0,147413.0,152951.0,162402.0,190181.0,151162.0,155442.0,162999.0,174485.0,162524.0,168975.0,169090.0,154910.0,136027.0,146772.0,175268.0,151879.0,181598.0,206031.0,157839.0,150975.0,157916.0,163109.0,155530.0,168667.0,212585.0,162263.0,156343.0,146436.0,167832.0,170422.0,178004.0,210643.0,181338.0,182069.0,173039.0,169060.0,172197.0,194929.0,179138.0,187203.0,157878.0,172158.0,178328.0,182970.0,194206.0,191518.0,167966.0,152486.0,168581.0,207094.0,206322.0,204221.0,179888.0,149871.0,164776.0,189819.0,193847.0,167219.0,176366.0,215728.0,175780.0,163484.0,162916.0,165203.0,203177.0,199793.0,206314.0,175343.0,159624.0,171585.0,191837.0,184374.0,195562.0,210762.0,181955.0,171639.0,175270.0,187171.0,196194.0,181282.0,225872.0,187759.0,178844.0,191232.0,208067.0,209338.0,183383.0,219986.0,200844.0,200359.0,191104.0,203865.0,206819.0,208902.0,231369.0,224705.0,192766.0,200476.0,181257.0,194814.0,207088.0,238765.0,186172.0,157075.0,178227.0,178076.0,182860.0,218633.0,229447.0,229419.0,168921.0,173945.0,179807.0,210618.0,219173.0,242755.0,209951.0,198070.0,164458.0,178719.0,208750.0,225206.0,230430.0,194767.0,190036.0,178691.0,183720.0,189955.0,198856.0,251680.0,204081.0,178072.0,188534.0,183450.0,189789.0,181706.0,228151.0,166417.0,195127.0,174290.0,173078.0,159660.0,217329.0,226955.0,189069.0,173390.0,166381.0,192316.0,166418.0,179193.0,196731.0,177992.0,156002.0,145065.0,182324.0,173910.0,193384.0,217459.0,206764.0,158992.0,182120.0,196608.0,183126.0,201748.0,235417.0,183356.0,160133.0,174813.0,177277.0,173179.0,visits_Food
Arizona,2116684.0,2191324.0,2459041.0,2710903.0,2511332.0,2059000.0,2070288.0,2128277.0,2194058.0,2378021.0,2770886.0,2612133.0,2106940.0,2068705.0,2163662.0,2202721.0,2499621.0,2923788.0,2760457.0,2277362.0,2087430.0,2170965.0,2259581.0,2484938.0,2867319.0,2795255.0,2136798.0,2127001.0,2200643.0,2328061.0,2544105.0,2989014.0,2697080.0,1915376.0,2097404.0,2171629.0,2267383.0,2500347.0,2926937.0,2808112.0,2127767.0,2067202.0,2272524.0,2335851.0,2801070.0,3101504.0,2985682.0,2390285.0,2200347.0,2310074.0,2364929.0,2657827.0,2911021.0,2821639.0,2257823.0,2219726.0,2346131.0,2451781.0,2729591.0,3065740.0,2946063.0,2290973.0,2290907.0,2419972.0,2459421.0,2717901.0,3084501.0,2840433.0,2332565.0,2282140.0,2295274.0,2354335.0,2497742.0,2777163.0,2603419.0,2059181.0,1934460.0,1794468.0,1485583.0,1668265.0,1616420.0,1438793.0,1301657.0,1266032.0,1295910.0,1283399.0,1383838.0,1469226.0,1305644.0,1245412.0,1241783.0,1153235.0,1222604.0,1346112.0,1382580.0,1225063.0,1190957.0,1147386.0,1203574.0,1229092.0,1347242.0,1404883.0,1132793.0,1084492.0,1204579.0,1272439.0,1388012.0,1396722.0,1517685.0,1355632.0,1271244.0,1241145.0,1275521.0,1336664.0,1375592.0,1535910.0,1368544.0,1240274.0,1328275.0,1311493.0,1371495.0,1518235.0,1593862.0,1386630.0,1314748.0,1356866.0,1399979.0,1349329.0,1491422.0,1646929.0,1521594.0,1365331.0,1448736.0,1517679.0,1614344.0,1725015.0,1937552.0,1736975.0,1566077.0,1558279.0,1656338.0,1705702.0,1846699.0,2054100.0,1849877.0,1566893.0,1560486.0,1610061.0,1710613.0,1800051.0,1964376.0,1807081.0,1633544.0,1577068.0,1663035.0,1696117.0,1814845.0,2029390.0,1872203.0,1630898.0,1433444.0,1716771.0,1742189.0,1898341.0,2108748.0,1984685.0,1627014.0,1668405.0,1706343.0,1703279.0,1845051.0,2018059.0,1870732.0,1510036.0,1536717.0,1615620.0,1650923.0,1759856.0,1927903.0,1810068.0,1539920.0,1568691.0,1625928.0,1673598.0,1882276.0,1665574.0,1517904.0,1510085.0,1554080.0,1548307.0,1629038.0,1682697.0,1783695.0,1674912.0,1477695.0,1452341.0,1538597.0,1581946.0,1687986.0,1902176.0,1745379.0,1474622.0,1503831.0,1575523.0,1636056.0,1698487.0,1906514.0,1813495.0,1540705.0,1535842.0,1581384.0,1647488.0,1804249.0,1967006.0,1795708.0,1565921.0,1602985.0,1696282.0,1724523.0,1827197.0,2109174.0,1945755.0,1588261.0,1619978.0,1669975.0,1757651.0,1864082.0,2201273.0,1966376.0,1646092.0,1631617.0,1776161.0,1820626.0,1929967.0,2188509.0,2004553.0,1649580.0,1640715.0,1690170.0,1801598.0,1892348.0,2241515.0,2076326.0,1703309.0,1731779.0,1790644.0,1865873.0,2042141.0,2233565.0,2032747.0,1876123.0,1741573.0,1811867.0,1846914.0,2007764.0,2247898.0,2054266.0,1703034.0,1734041.0,1805788.0,1820128.0,2042230.0,2366907.0,2368783.0,1874627.0,1891048.0,1994599.0,2035613.0,2240540.0,2592854.0,2444231.0,1990496.0,2082604.0,2004107.0,1783891.0,2206061.0,2606734.0,2416128.0,1989714.0,1939100.0,2036453.0,2052773.0,2254718.0,2628097.0,2430797.0,2029562.0,1974117.0,2062258.0,2092924.0,2233623.0,2698818.0,2515295.0,2086376.0,2016235.0,2050148.0,2111632.0,2271326.0,2688505.0,2538440.0,2021562.0,1969209.0,2077036.0,2145801.0,visits_Food
Arkansas,895376.0,965789.0,1121053.0,1167509.0,1061367.0,946969.0,945236.0,970525.0,983389.0,998240.0,968088.0,972054.0,887076.0,935378.0,975621.0,999768.0,1087014.0,1216322.0,1109786.0,938335.0,915618.0,872537.0,916420.0,1069685.0,1221100.0,1063574.0,889555.0,925874.0,940097.0,989280.0,1170604.0,1254393.0,1045768.0,876435.0,926365.0,881101.0,960786.0,1104374.0,1256266.0,1079888.0,871810.0,935822.0,931347.0,1003397.0,1188584.0,1294517.0,1123261.0,931092.0,885085.0,970380.0,970122.0,1098107.0,1251992.0,1076343.0,892524.0,936627.0,990004.0,1051690.0,1220424.0,1378074.0,1189752.0,940704.0,1026184.0,1040188.0,1085162.0,1199444.0,1329405.0,1190942.0,923870.0,950425.0,1005205.0,1019454.0,1114748.0,1081612.0,939263.0,815526.0,803108.0,787823.0,799892.0,806805.0,691072.0,505874.0,606884.0,579992.0,643697.0,684930.0,745142.0,649873.0,605241.0,621033.0,620360.0,688473.0,695903.0,745413.0,651972.0,540061.0,636126.0,624109.0,663943.0,700106.0,793134.0,729755.0,463724.0,627343.0,649146.0,783398.0,757083.0,830145.0,789674.0,603875.0,685827.0,727229.0,675674.0,740111.0,838876.0,796301.0,667037.0,718585.0,734275.0,773575.0,825102.0,931655.0,888124.0,703660.0,760905.0,806474.0,833622.0,848137.0,920580.0,960947.0,783432.0,806201.0,790562.0,844995.0,919003.0,941670.0,943293.0,760900.0,865470.0,902484.0,924820.0,919948.0,974359.0,965983.0,817919.0,727331.0,814034.0,844974.0,947811.0,1053415.0,1022903.0,855747.0,886287.0,931312.0,938743.0,947641.0,1033793.0,1009587.0,874856.0,867063.0,831600.0,934651.0,1010315.0,1066117.0,1091849.0,894085.0,879341.0,928555.0,943300.0,966267.0,1090778.0,1046528.0,873800.0,843752.0,882233.0,963337.0,1006345.0,1016492.0,1010511.0,906611.0,845605.0,913908.0,937982.0,998950.0,1091835.0,826097.0,846288.0,859482.0,888872.0,895975.0,947628.0,1059400.0,997549.0,882254.0,876976.0,922000.0,898819.0,962254.0,1091007.0,1021926.0,906938.0,847562.0,922591.0,914226.0,963643.0,1048155.0,1056573.0,903176.0,851765.0,959203.0,908580.0,925939.0,1132473.0,1121132.0,929418.0,946706.0,1008072.0,1013517.0,1078776.0,1150192.0,1140337.0,1004106.0,983420.0,967065.0,1027292.0,1081635.0,1185073.0,1188037.0,1019751.0,959519.0,1022466.0,1043807.0,1085467.0,1195132.0,1251780.0,1007311.0,983368.0,971255.0,997082.0,953751.0,1108729.0,1168069.0,1009651.0,944380.0,1004294.0,980322.0,1071507.0,1196564.0,1256203.0,1045745.0,907585.0,999950.0,1006750.0,1010807.0,1170854.0,1198502.0,1026832.0,924943.0,1018149.0,982884.0,1036548.0,1189043.0,1272932.0,1136019.0,987684.0,1045140.0,1022805.0,1086652.0,1264445.0,1318420.0,1104016.0,1039382.0,1078832.0,1085783.0,1011784.0,1345177.0,1352249.0,1133092.0,1053301.0,1055666.0,1054131.0,1127449.0,1263638.0,1291067.0,1164616.0,988333.0,1044099.0,1090636.0,1145638.0,1234182.0,1319079.0,1115967.0,1009680.0,991357.0,1053230.0,1082854.0,1211990.0,1292168.0,1128542.0,950241.0,978044.0,1028142.0,1059500.0,visits_Food
California,14702527.0,14781201.0,16297438.0,17876757.0,17302822.0,14361520.0,13728426.0,14111951.0,14337026.0,15474646.0,17993456.0,17524348.0,14384856.0,13629168.0,14335025.0,14468626.0,15549323.0,18617757.0,17894017.0,15467925.0,13776700.0,13976626.0,14566930.0,15941124.0,18320150.0,17761016.0,14273659.0,13458049.0,14305760.0,14668686.0,16082626.0,18795593.0,17477501.0,12347106.0,13434734.0,14274459.0,14730951.0,16046347.0,18595672.0,17992717.0,14197200.0,13708622.0,14733389.0,15188222.0,17393221.0,19777846.0,18809221.0,16297199.0,14029343.0,14380202.0,14708869.0,16144521.0,18472806.0,17872008.0,14663288.0,13705875.0,14959720.0,15164605.0,16429413.0,18967233.0,18310057.0,14485286.0,14217280.0,14877959.0,14915105.0,16223941.0,18100606.0,17295153.0,13977711.0,13360547.0,14021945.0,13757412.0,14486464.0,15009382.0,13434148.0,10876967.0,9484523.0,9099007.0,8708286.0,8823851.0,8654319.0,8106605.0,7351443.0,7342486.0,7408246.0,7577363.0,8051828.0,8442432.0,7695531.0,7369163.0,7401614.0,7648364.0,7758405.0,8283451.0,8541637.0,7480155.0,7060247.0,6996935.0,7131015.0,7292416.0,7889169.0,8575689.0,7351833.0,6987634.0,7319776.0,8022015.0,8085004.0,8529756.0,9093476.0,8212320.0,7596107.0,7468189.0,8093413.0,8129039.0,8597425.0,9457063.0,8771200.0,7875434.0,8011156.0,8212625.0,8459501.0,9282458.0,9923101.0,9167313.0,8489882.0,8448651.0,8732345.0,8748672.0,9352465.0,10334843.0,9931656.0,8390764.0,8215742.0,8584407.0,8809005.0,9384425.0,10286824.0,9588641.0,8359599.0,8627685.0,9038492.0,9194237.0,9935881.0,10663824.0,10104443.0,8886365.0,8654581.0,9074953.0,9262859.0,9941126.0,11058012.0,10297573.0,9187346.0,8973126.0,9344062.0,9851858.0,10444543.0,11621344.0,11041399.0,9667100.0,8595485.0,10124996.0,10251607.0,11011252.0,12077492.0,11672609.0,9829030.0,9817453.0,10204181.0,10357729.0,11224920.0,12397847.0,11869324.0,9749617.0,9713482.0,10075995.0,10350315.0,11035112.0,12059666.0,11680682.0,10024610.0,9969576.0,10385107.0,10735190.0,11773874.0,10321015.0,9465454.0,9546726.0,9460454.0,9779501.0,10155222.0,10661130.0,11718459.0,11068087.0,9604328.0,9457750.0,9659352.0,9668039.0,10258648.0,11337300.0,10833008.0,9333222.0,9145586.0,9677275.0,9822342.0,10530471.0,11726132.0,11356347.0,9578663.0,9370171.0,9961696.0,10068140.0,10804281.0,12173403.0,11435334.0,10239248.0,10015912.0,10413109.0,10667361.0,11406431.0,12615933.0,12039996.0,10296291.0,10199848.0,10523484.0,10806202.0,11336926.0,12786572.0,12027869.0,10556942.0,10077279.0,10436300.0,10703786.0,11533309.0,12922713.0,12042629.0,10332584.0,10072197.0,10279678.0,10842856.0,11402567.0,13261522.0,12497691.0,10638995.0,10773715.0,11003546.0,11285861.0,12276390.0,13297070.0,12508911.0,11689652.0,10697534.0,10730487.0,11004127.0,11670573.0,13391028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,visits_Food
Colorado,2007793.0,1869150.0,2020156.0,2303410.0,2088090.0,1642469.0,1656023.0,1687141.0,1777079.0,1843601.0,2237515.0,2102644.0,1578748.0,1646420.0,1710394.0,1751248.0,1938482.0,2411182.0,2205917.0,1853763.0,1625081.0,1647641.0,1707238.0,1950120.0,2373933.0,2203743.0,1584753.0,1584903.0,1653499.0,1711267.0,1946737.0,2373672.0,2066920.0,1324518.0,1401418.0,1587115.0,1673403.0,1691367.0,2139026.0,2092601.0,1526109.0,1553881.0,1642965.0,1748385.0,2146371.0,2503259.0,2268932.0,1837176.0,1608844.0,1644782.0,1742001.0,1977200.0,2414047.0,2138723.0,1569875.0,1573343.0,1664440.0,1799991.0,2080317.0,2402817.0,2296010.0,1647077.0,1689514.0,1789976.0,1874736.0,2054060.0,2506290.0,2365039.0,1691313.0,1713525.0,1765170.0,1756422.0,1790666.0,1957562.0,1659505.0,1370497.0,1122406.0,1024204.0,856889.0,982892.0,1036284.0,936077.0,873962.0,887621.0,900875.0,789683.0,877682.0,878990.0,829882.0,774691.0,831933.0,883719.0,863674.0,926147.0,936373.0,849782.0,854479.0,839467.0,882668.0,862808.0,940612.0,1037166.0,679503.0,735922.0,839255.0,942498.0,896840.0,993529.0,1096624.0,950235.0,892531.0,935500.0,966583.0,969225.0,1034463.0,1137359.0,1037780.0,933760.0,940653.0,990198.0,1031760.0,1117489.0,1223585.0,1056331.0,1025013.0,1026011.0,1071339.0,1060845.0,1166065.0,1261595.0,1154111.0,1020174.0,1020995.0,1049116.0,1098451.0,1181335.0,1260568.0,1135619.0,1032582.0,1103015.0,1098433.0,1141094.0,1269516.0,1284381.0,1113780.0,1026471.0,1104242.0,1157413.0,1197039.0,1303657.0,1437870.0,1318277.0,1211096.0,1234375.0,1281890.0,1258943.0,1371306.0,1509045.0,1440213.0,1270045.0,1119399.0,1323900.0,1356995.0,1461155.0,1566245.0,1507938.0,1306943.0,1323950.0,1396052.0,1373491.0,1471350.0,1716846.0,1575784.0,1354288.0,1341441.0,1371733.0,1408364.0,1503499.0,1663246.0,1573626.0,1412086.0,1465015.0,1495326.0,1553064.0,1705544.0,1486680.0,1465054.0,1408176.0,1398746.0,1423013.0,1514338.0,1576861.0,1754451.0,1629987.0,1420687.0,1458706.0,1456978.0,1484724.0,1627178.0,1794169.0,1707510.0,1442071.0,1492021.0,1553121.0,1578431.0,1718661.0,1877014.0,1755776.0,1437840.0,1542795.0,1579496.0,1691919.0,1793645.0,2013120.0,1831777.0,1685800.0,1678972.0,1768332.0,1821939.0,1947620.0,2164788.0,2002689.0,1741365.0,1768402.0,1776062.0,1828743.0,1952016.0,2194076.0,1986792.0,1694649.0,1702360.0,1765492.0,1778308.0,1949303.0,2189159.0,1941273.0,1622131.0,1606161.0,1617210.0,1710335.0,1850190.0,2118486.0,1991101.0,1606888.0,1675956.0,1717367.0,1795415.0,2018960.0,2292234.0,2107834.0,1822803.0,1511656.0,1513149.0,1656332.0,1895769.0,2192545.0,2012749.0,1620310.0,1658833.0,1690730.0,1756142.0,2007864.0,2310545.0,2246315.0,1860222.0,1858363.0,1888773.0,1917201.0,2105723.0,2550179.0,2282847.0,1813778.0,1801599.0,1826867.0,1599622.0,2026643.0,2472008.0,2310968.0,1818547.0,1776443.0,1789041.0,1827338.0,2065451.0,2410346.0,2185311.0,1768624.0,1704099.0,1810716.0,1855733.0,2046848.0,2400597.0,2118780.0,1666595.0,1644485.0,1691006.0,1755751.0,1876045.0,2241508.0,1907094.0,1386683.0,1561268.0,1658502.0,1731682.0,visits_Food
